Corporate-Credit-Rating,Name STRING,Symbol STRING,Rating_Agency_Name STRING,Date STRING,Sector STRING,currentRatio REAL,quickRatio REAL,cashRatio REAL,daysOfSalesOutstanding REAL,netProfitMargin REAL,pretaxProfitMargin REAL,grossProfitMargin REAL,operatingProfitMargin REAL,returnOnAssets REAL,returnOnCapitalEmployed REAL,returnOnEquity REAL,assetTurnover REAL,fixedAssetTurnover REAL,debtEquityRatio REAL,debtRatio REAL,effectiveTaxRate REAL,freeCashFlowOperatingCashFlowRatio REAL,freeCashFlowPerShare REAL,cashPerShare REAL,companyEquityMultiplier REAL,ebitPerRevenue REAL,enterpriseValueMultiple REAL,operatingCashFlowPerShare REAL,operatingCashFlowSalesRatio REAL,payablesTurnover REAL,
A,BorgWarnerInc.,BWA,Egan-Jones Ratings Company,1/10/2014,Capital Goods,1.723967961,0.828096118,0.578558226,0,0.087547068,0.116863905,0.209386767,0.114981173,0.094115946,0.164148092,0.182865169,1.075032529,3.834966478,1.942977528,1,0.250863061,1,3.149122807,5.894736842,1.942977528,0.116863905,11.22019521,3.149122807,0.096557289,4.250903832,
A,BorgWarnerInc.,BWA,Egan-Jones Ratings Company,8/8/2014,Capital Goods,1.369926199,0.553505535,0.367619926,0,0.082841662,0.118001204,0.211438892,0.115954244,0.09518539,0.193675889,0.190265487,1.149003874,3.967988533,1.998893805,1,0.297959184,1,3.526304204,5.28285274,1.998893805,0.118001204,10.11877686,3.526304204,0.096447923,4.279738562,
BBB,BorgWarnerInc.,BWA,Moody\s Investors Service,6/15/2012,Capital Goods,1.121784777,0.369553806,0.188451444,0,0.0801237,0.107534439,0.198200731,0.112032612,0.095669688,0.188749075,0.238793465,1.194024841,4.275240385,2.496020109,1,0.254901961,1,6.495412844,6.458715596,2.496020109,0.107534439,4.117893232,6.495412844,0.099522069,4.397841172,
A,BorgWarnerInc.,BWA,Egan-Jones Ratings Company,11/6/2015,Capital Goods,1.330080611,0.439966059,0.244802715,0,0.080518509,0.115418173,0.212264739,0.117038514,0.073068657,0.142813078,0.181818182,0.90747653,3.277369281,2.48831973,1,0.30237581,1,3.863395332,4.620923828,2.48831973,0.115418173,6.812386847,3.863395332,0.108064315,3.386923901,
A,Eli Lilly and Company,LLY,Fitch Ratings,5/26/2015,Health Care,1.086754406,0.719304037,0.345447245,60.18826852,0.121867289,0.152954791,0.748541977,0.152954791,0.064298433,0.115526343,0.155497879,0.527610266,2.463064579,1.418377436,0.586499615,0.203246342,0.929403952,3.793512111,4.511501666,2.418377436,0.152954791,18.5463211,4.081661264,0.222634026,4.372396064,
AA,Eli Lilly and Company,LLY,Egan-Jones Ratings Company,8/5/2013,Health Care,1.46969697,0.958739878,0.429558352,54.23573644,0.202690249,0.254803553,0.787648563,0.202690249,0.132907029,0.223654779,0.265707771,0.655714963,2.898012664,0.99920029,0.499799993,0.204523458,0.995797733,5.283594573,4.731633844,1.99920029,0.254803553,9.617783176,5.305891343,0.248127685,4.384972751,
A,Eli Lilly and Company,LLY,Egan-Jones Ratings Company,10/28/2015,Health Care,1.527850685,0.967823467,0.445513755,64.24491575,0.120669182,0.139788664,0.747618833,0.139788664,0.067710837,0.102050894,0.165283811,0.561127839,2.478264109,1.44102448,0.59033594,0.136774194,1,2.611136694,4.192245504,2.44102448,0.139788664,20.93781405,2.611136694,0.138926884,3.764160813,
BBB,Helix Energy Solutions Group,Inc.,HLX,Egan-Jones Ratings Company,7/23/2014,Energy,3.077273916,2.711687713,2.111988228,44.60482534,0.176169393,0.23665861,0.310738505,0.236421968,0.072220959,0.113077733,0.11796194,0.409951798,0.637989056,0.633347727,0.387760497,0.255596944,0.062792606,0.213885101,4.514886789,1.633347727,0.252789128,5.281889907,3.406214747,0.324692275,9.149790775
B,Helix Energy Solutions Group,Inc.,HLX,Egan-Jones Ratings Company,7/29/2013,Energy,3.9094049,3.482099674,2.513931238,76.68630592,0.125401427,0.161465089,0.297395161,0.220346331,0.043203578,0.074098366,0.073327725,0.344522222,0.572086721,0.680543891,0.400966089,0.223352693,-2.093867119,-2.075259074,4.519795456,1.697260467,0.198995849,8.34159375,0.991113073,0.119627727,8.482906807
BB,"Helix Energy Solutions Group,Inc.",HLX,Egan-Jones Ratings Company,7/22/2015,Energy,3.243224662,2.829042444,2.343119405,40.01821639,-0.541792062,-0.687221365,-0.335977764,-0.441734861,-0.156296643,-0.217247301,-0.294754422,0.288480865,0.434059946,0.885865346,0.469739448,0.211619299,-1.890763052,-1.987421264,4.936556121,1.885865346,-0.687221365,-3.94644903,1.051121272,0.159247889,14.22022334,
B,"Penske Automotive Group,Inc.",PAG,Standard  Poor\s Ratings Services,5/11/2016,Consumer Durables,1.028272178,0.275350486,0.014555973,14.80069899,0.016909603,0.025507003,0.148691463,0.029375314,0.040647164,0.131671931,0.182158418,2.403791741,12.68659957,3.481454586,0.776858165,0.321203497,0.490421456,2.139046346,4.438521168,4.481454586,0.025507003,6.264793588,4.36164919,0.020300857,33.24706359,
B,"Penske Automotive Group,Inc.",PAG,Standard  Poor\s Ratings Services,8/26/2014,Consumer Durables,1.065394045,0.300057846,0.009999174,14.89561745,0.01669073,0.026896118,0.149832336,0.029347041,0.039664093,0.128408238,0.173463214,2.376414598,12.92685129,3.373305905,0.771340029,0.331601732,0.522795523,2.120266404,4.299213811,4.373305905,0.026896118,9.899348312,4.055632292,0.021324779,34.97006705,
B,"Penske Automotive Group,Inc.",PAG,Standard  Poor\s Ratings Services,8/12/2016,Consumer Durables,1.045370721,0.424626442,0.005674295,15.94726247,0.017044014,0.025255362,0.147456321,0.028575689,0.038697227,0.109705279,0.195842138,2.270429179,11.13672848,4.060882974,0.802406022,0.316276324,0.444322845,1.888355537,10.66269721,5.060882974,0.025255362,9.818719478,4.249962739,0.018167358,34.48311218,
B,"Penske Automotive Group,Inc.",PAG,Standard  Poor\s Ratings Services,6/27/2013,Consumer Durables,1.029524911,0.334049487,0.016243583,15.33000793,0.014095017,0.021953707,0.152918707,0.027717365,0.034493464,0.107613146,0.14226182,2.447209792,12.85774692,3.124312326,0.757535337,0.326414938,0.508170926,1.845091787,3.841017294,4.124312326,0.021953707,8.967206681,3.630848779,0.024912111,42.34141387,
BB,"Gibraltar Industries,Inc.",ROCK,Standard  Poor\s Ratings Services,1/26/2016,Capital Goods,1.895531163,1.261236819,0.37141239,57.84921407,0.022527244,0.035643157,0.179633827,0.046196798,0.026352818,0.052670658,0.05717825,1.169819909,8.75183298,1.169720498,0.539111143,0.36722372,0.857263163,2.37924631,2.204655333,2.169720498,0.035643157,9.22470271,2.775397816,0.083280093,9.572407067,
BB,"Gibraltar Industries,Inc.",ROCK,Standard  Poor\s Ratings Services,1/24/2014,Capital Goods,2.688615913,7.0034942,0.809245036,39.7308375,-0.0068067,-0.001005357,0.191038309,0.025955602,-0.006299753,-0.00107459,-0.011940672,0.925522444,6.281248102,0.895418962,0.472412158,-5.765625,0.75221826,1.466375687,24.23950857,1.895418962,-0.001005357,13.5941275,1.949401875,0.072858149,9.615368043,
BB,"Gibraltar Industries,Inc.",ROCK,Standard  Poor\s Ratings Services,1/16/2013,Capital Goods,2.272721861,7.024288812,0.408453459,41.33575636,0.016005154,0.028057434,0.189302558,0.05095955,0.014309576,0.02893528,0.02651933,0.894060479,5.211017525,0.85325761,0.460409608,0.42933189,0.773347178,1.259430281,23.94894641,1.85325761,0.028057434,44.1783523,1.628544485,0.063389017,9.274514915,
BB,"Gibraltar Industries,Inc.",ROCK,Standard  Poor\s Ratings Services,1/28/2015,Capital Goods,2.688078458,1.579229593,0.824924488,42.82220356,-0.094913854,-0.098307943,0.162448802,-0.081682011,-0.10050113,-0.124618608,-0.211306488,1.058866808,6.653189273,1.102528478,0.524382185,0.034902655,0.284278778,0.29778536,3.560484131,2.102528478,-0.098307943,-13.03821072,1.047511749,0.03774793,8.887108288,
BBB,PLDTInc.,PHI,Standard  Poor\s Ratings Services,9/9/2014,Public Utilities,0.526395374,0.397264206,0.18662625,62.28299236,0.199555126,0.258430649,0.772177832,0.236356718,0.078137499,0.168578419,0.253721235,0.391558464,0.889839778,2.244849811,0.691337283,0.22781943,0.562201141,202.4338391,127.7309065,3.247112322,0.289571809,1.435595903,360.0736893,0.455386777,0.926821137,
BBB,PLDTInc.,PHI,Standard  Poor\s Ratings Services,12/20/2013,Public Utilities,0.524328345,0.388904818,0.247235503,38.11201408,0.210568869,0.259602523,0.788818805,0.253824066,0.08863021,0.185730494,0.258263032,0.420908422,0.873075027,1.912633889,0.656374018,0.188879729,0.685063641,270.5366242,150.9934182,2.913939058,0.298773564,1.045883496,394.9072872,0.507231988,0.991874686,
BBB,PLDTInc.,PHI,Fitch Ratings,3/28/2013,Public Utilities,0.692985182,0.443753884,0.303890942,36.66947796,0.221721983,0.271098489,0.800923739,0.2484405,0.089075071,0.180135505,0.248354517,0.401742173,0.81484721,1.786884232,0.640885625,0.182134938,0.611222866,257.8900657,176.6724858,2.788148403,0.313274,1.080824886,421.9247678,0.554955132,1.037662255,
BB,PLDTInc.,PHI,Standard  Poor\s Ratings Services,12/16/2011,Public Utilities,0.608147374,0.520368434,0.379110522,39.93443517,0.210656052,0.282949104,0.810868877,0.283238707,0.077846249,0.172904515,0.203288704,0.369541952,0.741868274,1.608904199,0.61610485,0.255498429,0.66915612,325.2792817,251.5201109,2.611412973,0.32641653,1.064513328,486.103724,0.611419797,0.873821452,
BB,PLDTInc.,PHI,Standard  Poor\s Ratings Services,3/15/2011,Public Utilities,0.749230676,0.654077723,0.44612297,39.75904094,0.266666225,0.356114154,0.81575981,0.372233347,0.144761802,0.307960123,0.41431353,0.542857657,0.924196,1.858780867,0.649460972,0.251177686,0.697299953,334.2981867,199.9332924,2.862036283,0.399412521,0.728941737,479.4180541,0.593804289,0.996271065,
BBB,PLDTInc.,PHI,Standard  Poor\s Ratings Services,12/19/2016,Public Utilities,0.472295935,0.363831155,0.212743046,53.9696966,0.121056262,0.132607617,0.831382895,0.149477799,0.042107346,0.074768173,0.184941068,0.347832859,0.813345276,3.388786688,0.771558283,0.087109286,0.278239574,72.04158278,193.4037635,4.392133118,0.132607617,2.652201622,258.9192536,0.338498868,0.526270066,
BBB,PLDTInc.,PHI,Standard  Poor\s Ratings Services,6/1/2016,Public Utilities,0.576311245,0.459033441,0.292784844,53.11286184,0.128957412,0.155625559,0.837700099,0.186057521,0.048484382,0.089829268,0.194220477,0.37597205,0.873946532,3.003283219,0.74972698,0.171360973,0.457605252,165.8136655,221.8640071,4.005835857,0.155625559,2.096527877,362.3508791,0.457548962,0.512929442,
B,"Genesis Energy, L.P.",GEL,Moody\s Investors Service,2/5/2013,Energy,1.292284368,0.90505068,0.036084964,24.29637349,0.023665271,0.021403631,1,0.02793327,0.045656086,0.048477112,0.105094954,1.929244183,7.200059793,1.301882716,0.565573001,-0.105666139,0.226344927,0.546788663,0.153643939,2.301882716,0.021403631,25.18906184,2.415731914,0.046511388,13.72449458,
BB,"Genesis Energy, L.P.",GEL,Standard  Poor\s Ratings Services,8/20/2013,Energy,1.198565456,1.184186424,0.019854306,32.48792453,0.020825282,0.020520553,1,0.026786349,0.030084879,0.035124722,0.078442286,1.444632489,3.663213271,1.607365881,0.616471165,0.009958868,-1.479434336,-2.438545922,1.914896912,2.607365881,0.020520553,34.9783381,1.648296152,0.033468365,0,
B,"Genesis Energy, L.P.",GEL,Moody\s Investors Service,5/14/2015,Energy,0.978578805,1.175701166,0.026055708,25.76803407,0.027612447,0.028352145,1,0.034463169,0.032876069,0.038032191,0.046583053,1.190624986,2.358161644,0.416928892,0.294248282,0.026089668,-0.523710377,-1.6925161,1.7257495,1.416928892,0.028352145,23.49527049,3.231778814,0.07567384,0,
B,"Genesis Energy, L.P.",GEL,Moody\s Investors Service,7/16/2015,Energy,1.013834829,1.225127095,0.03605992,35.66799271,0.188080368,0.189435347,1,0.069826386,0.077391764,0.082515764,0.110383888,0.411482418,0.571348168,0.42630019,0.298885321,0.009368567,-0.712305206,-2.002232923,1.462302435,1.42630019,0.189435347,16.94066099,2.810919964,0.128881488,0,
B,"Genesis Energy, L.P.",GEL,Moody\s Investors Service,6/15/2012,Energy,1.507865997,2.224313229,0.043367224,28.11498093,0.016587214,0.01619332,1,0.026686354,0.029609254,0.033773093,0.064656249,1.785064974,7.410611021,1.183650039,0.542051161,-0.024324432,0.519920421,0.446215667,4.663325385,2.183650039,0.01619332,20.84920273,0.858238394,0.018871601,13.26106934,
A,PACCARInc.,PCAR,Standard  Poor\s Ratings Services,12/18/2015,Capital Goods,2.066528877,1.351050969,0.786335452,0,0.089395189,0.130252803,0.147730566,0.130252803,0.075983666,0.126019789,0.231110599,0.849974893,8.24425657,2.041582618,0.671223792,0.313679346,0.887832551,6.399605189,9.770163565,3.041582618,0.130252803,7.390056717,7.208121827,0.142452683,7.381425882,
A,PACCARInc.,PCAR,Egan-Jones Ratings Company,8/7/2013,Capital Goods,1.930977971,1.150087659,0.667009681,0,0.068401873,0.098985038,0.188223408,0.098985038,0.056514921,0.093637614,0.176552161,0.826218909,6.813273386,2.123991981,0.679896746,0.308967552,0.785073873,5.265669113,8.519480519,3.123991981,0.098985038,9.783290099,6.707227555,0.138736729,6.450440835,
A,PACCARInc.,PCAR,Standard  Poor\s Ratings Services,5/20/2015,Capital Goods,1.961230955,1.135012822,0.655302459,0,0.088634347,0.131607786,-0.009862756,0.131607786,0.065901022,0.112293513,0.201208316,0.743515627,6.627069554,2.053189599,0.672473665,0.326526566,0.859578075,5.141971831,8.477746479,3.053189599,0.131607786,9.481535107,5.981971831,0.138522152,6.739334842,
A,PACCARInc.,PCAR,Moody\s Investors Service,6/15/2012,Capital Goods,1.841153861,1.148076264,0.801727747,0,0.063728967,0.092135834,0.184247212,0.092135834,0.060695173,0.103602613,0.194299456,0.952395372,8.288248112,2.201234062,0.687620467,0.308315084,0.786073088,3.445912469,8.30388109,3.201234062,0.092135834,8.25555739,4.383704927,0.097375758,36.71381398,
A,PACCARInc.,PCAR,Standard  Poor\s Ratings Services,5/14/2013,Capital Goods,2.034819905,1.136881428,0.586819167,0,0.065194569,0.095533855,0.184287851,0.095533855,0.05967425,0.098964124,0.19011784,0.915325481,7.371914047,2.185927586,0.686119671,0.317576278,0.660697828,2.826246128,6.941988172,3.185927586,0.095533855,8.385983775,4.277668262,0.089088297,6.414379929,
A,PACCARInc.,PCAR,Standard  Poor\s Ratings Services,5/31/2011,Capital Goods,2.232647059,1.465470588,1.200470588,0,0.04445783,0.064151017,0.203450922,0.064151017,0.032148151,0.052680288,0.08540819,0.723115617,6.149787895,1.656706111,0.623594045,0.306981675,0.891452881,3.789041096,6.825479452,2.656706111,0.064151017,14.13478769,4.250410959,0.150725257,29.71656397,
BBB,BRF S.A.,BRFS,Standard  Poor\s Ratings Services,5/19/2015,Consumer Non-Durables,1.827580441,1.035332476,0.627739286,38.43681482,0.076706152,0.088861922,0.293358799,0.11903071,0.061628033,0.194052294,0.14271603,0.803430119,2.883580368,1.309382697,0.565421273,0.136793917,0.726518453,0.004165056,7.854223647,2.31576483,0.177513549,5.558908434,0.005732898,0.000172435,5.81948782,
BBB,BRF S.A.,BRFS,Standard  Poor\s Ratings Services,6/3/2013,Consumer Non-Durables,1.549133875,0.765625,0.258059773,44.1561949,0.029644345,0.029055308,0.227241228,0.051496462,0.025028035,0.081193443,0.05291478,0.844276869,2.434198319,1.111643313,0.525793502,-0.020272956,0.121746603,0.342168841,2.974051051,2.114220332,0.072782642,8.359494638,2.810500096,0.094076521,5.936383532,
BBB,BRF S.A.,BRFS,Standard  Poor\s Ratings Services,5/15/2014,Consumer Non-Durables,1.56976055,0.823269322,0.370756283,43.95368421,0.038233018,0.042878992,0.248669366,0.067782276,0.032815849,0.115140401,0.072493535,0.858311763,2.567781104,1.206296784,0.546057712,0.108350818,0.556693886,2.117543442,4.124940239,2.209101269,0.099192083,6.760028978,3.80378426,0.119431399,5.681443383,
BBB,BRF S.A.,BRFS,Standard  Poor\s Ratings Services,5/31/2012,Consumer Non-Durables,1.392598713,0.74779038,0.171110944,45.58133835,0.053193393,0.059281418,0.259050346,0.077494923,0.045605083,0.129534409,0.097182738,0.857344873,2.623509961,1.128148453,0.529407841,0.102697027,-0.450329976,-0.594934858,3.169697285,2.130962872,0.110837074,6.606612198,1.32110872,0.044798531,7.103643755,
BBB,Vulcan Materials Company,VMC,Egan-Jones Ratings Company,9/18/2015,Basic Industries,3.068332206,2.042285397,0.803612096,42.37349077,0.064630421,0.095803524,0.250580843,0.160651351,0.026642593,0.041249458,0.049655964,0.412229909,1.084241625,0.863781232,0.463456342,0.289586619,0.425358279,1.607356805,2.436889122,1.863781232,0.095803524,16.3054932,3.778830418,0.147092746,14.5943356,
B,Vulcan Materials Company,VMC,Egan-Jones Ratings Company,12/27/2013,Basic Industries,3.180824711,1.870372909,0.647660755,42.59909106,0.008799914,-0.001336481,0.154068868,0.068720317,0.002952122,-0.000465201,0.006191301,0.335471731,0.836562433,1.097237352,0.523182248,6.605184985,0.227543415,0.62268945,1.812553734,2.097237352,-0.001336481,20.83136077,2.736574245,0.128667067,16.82033083,
BB,Vulcan Materials Company,VMC,Egan-Jones Ratings Company,12/4/2014,Basic Industries,2.036985647,1.190272596,0.312635269,43.26785662,0.068440693,0.099806658,0.196242096,0.179728666,0.025418692,0.039268996,0.049063387,0.371397345,0.974781793,0.930209,0.481921388,0.306828449,0.136300781,0.269920357,1.391462107,1.930209,0.099806658,13.61686585,1.980328767,0.086947664,16.58022846,
BB,Vulcan Materials Company,VMC,Moody\s Investors Service,7/12/2012,Basic Industries,2.256982523,1.363618241,0.631235235,39.45831824,-0.020485645,-0.046904347,0.130107389,0.033023281,-0.006471711,-0.015658655,-0.01398355,0.315914443,0.812649465,1.160719233,0.537191142,0.552176585,0.608525003,1.118486262,2.447562526,2.160719233,-0.046904347,23.45571183,1.83802844,0.092889055,19.70480955,
A,TE Connectivity Ltd.,TEL,Egan-Jones Ratings Company,11/2/2015,Technology,2.204920324,1.523343584,0.930668158,63.25512957,0.197825554,0.128750102,0.334096297,0.142973923,0.117430124,0.092478422,0.25247783,0.593604425,4.189383562,1.150026082,0.534889363,0.213968254,0.686356508,3.241975309,8.219753086,2.150026082,0.128750102,11.17856237,4.72345679,0.156380283,7.126859143,
A,TE Connectivity Ltd.,TEL,Egan-Jones Ratings Company,5/1/2014,Technology,1.607798165,0.949541284,0.357543323,63.84751506,0.096084337,0.093975904,0.325978916,0.117168675,0.069118683,0.0858499,0.152267303,0.719354315,4.194567277,1.202983294,0.546070094,-0.023237179,0.69941349,3.423444976,3.35645933,2.202983294,0.093975904,11.10300509,4.894736842,0.154066265,6.472161967,
A,TE Connectivity Ltd.,TEL,Egan-Jones Ratings Company,2/18/2015,Technology,1.907941325,1.238239757,0.621396055,63.99043991,0.128018976,0.14347326,0.337262795,0.1469954,0.088378325,0.12322509,0.197735095,0.690353315,4.450415867,1.237370934,0.553046844,0.103707415,0.676908305,3.43902439,5.992682927,2.237370934,0.14347326,9.226784373,5.080487805,0.149726855,6.628324946,
A,"Baidu,Inc.",BIDU,Moody\s Investors Service,6/22/2015,Technology,3.248051613,3.025789532,0.683382807,27.26729202,0.249598428,0.2950839,0.61499388,0.2950839,0.122849668,0.182320505,0.237617323,0.492189269,5.634723638,0.876377699,0.453092846,0,1,82.45138833,265.093733,1.934212174,0.2950839,3.305843151,82.45138833,0.365674488,1.456659817,
A,"Baidu,Inc.",BIDU,Moody\s Investors Service,7/30/2013,Technology,3.900101674,3.684224302,0.878451111,25.37602051,0.324195719,0.324195719,0.640875651,0.324195719,0.145889533,0.172736813,0.269514819,0.450004503,5.948292479,0.789085449,0.427135354,0,1,65.12385388,181.4318194,1.847389687,0.324195719,3.274457509,65.12385388,0.431787309,1.55822073,
A,"Baidu,Inc.",BIDU,Moody\s Investors Service,11/5/2012,Technology,4.209797187,3.944001489,1.442433095,0,0.465850679,0.536421716,0.710905651,0.536421716,0.22753521,0.319654938,0.398817308,0.488429491,5.737330682,0.708255054,0.404077153,0,1,55.10878442,149.2330617,1.752771838,0.536421716,1.598779612,55.10878442,0.537792247,1.693939339,
BB,"VeriSign,Inc.",VRSN,Standard  Poor\s Ratings Services,3/23/2015,Technology,0.776133057,0.74881024,0.099766942,4.859357876,0.351701833,0.478470316,0.813462203,0.558773885,0.164864615,2.062760613,-0.402120738,0.468762457,3.166233058,-3.439096694,1.409987846,0.264945346,0.934558507,4.432341567,11.24365875,-2.439096694,0.478470316,11.69008767,4.742711704,0.594930092,0.990261617,
BB,"VeriSign,Inc.",VRSN,Standard  Poor\s Ratings Services,4/8/2013,Technology,2.364635161,2.255931501,0.188104481,4.795264838,0.366340351,0.472411606,0.808148426,0.523501818,0.155168836,0.301797203,-34.32714791,0.423564686,2.616633869,-222.2244986,1.004520295,0.242818546,0.901376411,3.087593101,9.916573751,-221.2244986,0.472411606,13.16992617,3.425420349,0.615424592,1.285364787,
BB,"VeriSign,Inc.",VRSN,Standard  Poor\s Ratings Services,4/16/2014,Technology,0.888631698,0.855966875,0.16717196,5.155302061,0.56414603,0.56414603,0.806221615,0.547341328,0.204621449,0.862043032,-1.285420179,0.362710076,2.841391067,-7.281942497,1.15918643,-0.161041418,0.886789196,3.553492264,11.91834208,-6.281942497,0.56414603,15.07814239,4.00714429,0.600357273,1.252800182,
BB,"VeriSign,Inc.",VRSN,Standard  Poor\s Ratings Services,4/14/2016,Technology,1.309348095,1.282830111,0.152137088,4.354368556,0.354208083,0.460322495,0.818015681,0.571989284,0.159150915,0.570513023,-0.350541409,0.449314745,3.584145888,-3.202572383,1.454014591,0.230521891,0.937594592,5.350847532,16.77920371,-2.202572383,0.460322495,13.29321686,5.706994875,0.614973484,1.024536193,
CCC,"Beazer Homes USA,Inc.",BZH,Standard  Poor\s Ratings Services,3/11/2016,Capital Goods,1725.505005,152.1331331,125.9174174,121.8768567,2.193553734,0.140438336,1.736794462,0.328860301,0.142116956,0.009106297,0.545814477,0.064788454,7.056500225,2.840600676,0.739624063,-14.73304585,1.196967267,-3.511401477,9.106088027,3.840600676,0.140438336,25.72375387,-2.933581873,-0.516676654,-1.017958587,
CCC,"Beazer Homes USA,Inc.",BZH,Standard  Poor\s Ratings Services,5/24/2011,Capital Goods,32.26386237,10.66621738,10.05505635,359.2774444,-0.124611813,-0.571833449,0.127536407,-0.124611813,-0.002171946,-0.010254752,-0.010407931,0.017429694,1.382246301,3.791984911,0.791318208,0.782083729,1,1.265182738,9.751829191,4.791984911,-0.571833449,62.65991156,1.265182738,2.10103416,0.541708787,
CCC,"Beazer Homes USA,Inc.",BZH,Standard  Poor\s Ratings Services,7/31/2014,Capital Goods,124.2562559,14.9860416,12.67414764,86.41401291,0.236434402,-0.047269001,1.811673532,0.382944926,0.016640532,-0.003368544,0.12318446,0.070381179,7.787875542,6.402675571,0.864913707,6.080448065,1.090690414,-6.785113394,13.52409382,7.402675571,-0.047269001,24.54027375,-6.22093429,-1.103463689,-1.111063001,
B,"Beazer Homes USA,Inc.",BZH,Standard  Poor\s Ratings Services,9/27/2016,Capital Goods,944.4150175,31.12281723,0.141443539,101.5604057,0.024533431,0.113456009,1.553698573,0.310131214,0.002120499,0.009813967,0.007300269,0.086433052,9.995297314,2.442712409,0.709531357,0.760171405,0.925048305,4.742625322,0.00764199,3.442712409,0.113456009,23.04684036,5.126894773,0.852240054,-1.016731622,
CCC,"Beazer Homes USA,Inc.",BZH,Standard  Poor\s Ratings Services,1/29/2013,Capital Goods,122.5231946,23.05484814,21.9480315,230.9022759,-3.737328019,-4.525395397,2.70253311,-1.595936737,-0.073314842,-0.089780933,-0.554156959,0.019616914,2.049383367,6.558591709,0.867700223,0.229283401,1.832957544,-2.068203962,26.40440619,7.558591709,-4.525395397,-27.10313772,-1.128342535,-0.536067893,-0.955751574,
CCC,"Beazer Homes USA,Inc.",BZH,Standard  Poor\s Ratings Services,9/16/2013,Capital Goods,155.9401587,26.1180466,25.01036192,66.41606398,-0.275833985,-0.29037171,1.743956867,0.222024042,-0.017046601,-0.018129083,-0.140794014,0.061800221,7.222588235,7.2593598,0.878925241,0.097859928,1.06161748,-7.521114762,20.46403797,8.2593598,-0.29037171,36.49766288,-7.084580747,-1.422351446,-1.090047733,
A,Bristol-Myers Squibb Company,BMY,Egan-Jones Ratings Company,10/31/2013,Health Care,1.520578778,0.499598071,0.288263666,37.64723833,0.156423558,0.222215441,0.718095819,0.156423558,0.066412728,0.139224533,0.169130263,0.424569859,3.578292204,1.546654349,0.607327944,0.085416094,0.848519041,1.829683698,2.75243309,2.546654349,0.222215441,26.38591702,2.156326034,0.216356424,1.805001954,
A,Bristol-Myers Squibb Company,BMY,Egan-Jones Ratings Company,8/4/2014,Health Care,1.726509869,1.12693535,0.658432809,48.27130172,0.126204421,0.14994647,0.752377354,0.14994647,0.059379537,0.094155331,0.134931322,0.47050283,3.594973964,1.272353892,0.559927702,0.147837043,0.832909784,1.582377791,4.487024744,2.272353892,0.14994647,26.7421812,1.89981895,0.19824926,1.581021311,
A,Bristol-Myers Squibb Company,BMY,Egan-Jones Ratings Company,11/11/2015,Health Care,1.299114382,0.900336784,0.297492828,64.97705314,0.094504831,0.125422705,0.763949275,0.125422705,0.049294444,0.08752265,0.109701388,0.52160766,3.753399819,1.225431095,0.55064886,0.214732788,0.552401747,0.607078584,2.561487702,2.225431095,0.125422705,40.00174944,1.098980204,0.110628019,2.497763578,
A,Bristol-Myers Squibb Company,BMY,Moody\s Investors Service,6/15/2012,Health Care,1.968894602,1.411696658,0.742416452,38.65797402,0.174590473,0.328610431,0.736490303,0.328610431,0.112496209,0.277133783,0.232451742,0.644343342,4.698960407,1.066307345,0.516044889,0.246526286,0.924173554,2.631176471,5.137058824,2.066307345,0.328610431,7.00848111,2.847058824,0.227829034,2.150595467,
A,Bristol-Myers Squibb Company,BMY,Fitch Ratings,7/3/2012,Health Care,1.150018118,0.548013045,0.200024158,35.37937688,0.111230918,0.133023097,0.738380342,0.111230918,0.054600663,0.084872185,0.14387433,0.490876675,3.304144009,1.635028995,0.620497535,-0.068686007,0.92104884,3.828143713,1.694011976,2.635028995,0.133023097,25.26747444,4.156287425,0.393905,2.093551317,
B,Horizon Global Corporation,HZN,Standard  Poor\s Ratings Services,7/10/2015,Capital Goods,1.643396373,0.67374893,0.183049265,39.98757624,0.014421991,0.012197877,0.248544769,0.034004622,0.025031667,0.034565956,4.15,1.735659569,12.54107649,164.79,0.993968273,-0.182336182,0.690821256,0.001029091,0.001302002,165.79,0.012197877,4607.286794,0.001489663,0.046758527,5.506366183,
B,Horizon Global Corporation,HZN,Standard  Poor\s Ratings Services,9/6/2016,Capital Goods,1.443446222,0.645081512,0.253570888,43.61221503,-0.019038817,-0.025246457,0.246996303,0.009704251,-0.020150969,-0.039471149,-0.381953028,1.058414986,6.924061433,17.95457355,0.947242284,0.227577791,0.589381531,0.001111555,0.002675828,18.95457355,-0.025246457,11153.60709,0.001885968,0.054544054,4.386271871,
BBB,Atmos Energy Corporation,ATO,Egan-Jones Ratings Company,8/26/2014,Public Utilities,0.851962884,0.473820897,0.046404217,25.36796821,0.058656533,0.058656533,0.320269764,0.123731915,0.033720417,0.037716679,0.093906421,0.574879135,0.734609731,1.784853504,0.640914684,0.645241652,-0.128738922,-0.976015819,0.902454767,2.784853504,0.058656533,9.296157102,7.581357703,0.149766966,10.77807088,
BBB,Atmos Energy Corporation,ATO,Egan-Jones Ratings Company,8/12/2013,Public Utilities,0.698288989,0.394783369,0.067654519,28.36330176,0.062577951,0.059362518,0.363344473,0.129142,0.03062742,0.033137147,0.0942463,0.489428305,0.644417066,2.077186989,0.675027873,0.618119793,-0.378234852,-2.561563187,0.931130085,3.077186989,0.059362518,9.443302463,6.772414479,0.157768001,10.24045677,
